Record ID,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Aircraft Type,Aircraft Make,Aircraft Model,Aircraft Mass,Engine Make,Engine Model,Engines,Engine Type,Engine1 Position,Engine2 Position,Engine3 Position,Engine4 Position,Airport ID,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,Fatalities,Injuries,Aircraft Damage,Radome Strike,Radome Damage,Windshield Strike,Windshield Damage,Nose Strike,Nose Damage,Engine1 Strike,Engine1 Damage,Engine2 Strike,Engine2 Damage,Engine3 Strike,Engine3 Damage,Engine4 Strike,Engine4 Damage,Engine Ingested,Propeller Strike,Propeller Damage,Wing or Rotor Strike,Wing or Rotor Damage,Fuselage Strike,Fuselage Damage,Landing Gear Strike,Landing Gear Damage,Tail Strike,Tail Damage,Lights Strike,Lights Damage,Other Strike,Other Damage
357720,2015,1,6,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KLEX,BLUE GRASS ARPT,KY,ASO,Y,TAKEOFF RUN,DAY,NONE,0,,0,YL001,EUROPEAN STARLING,1,ABORTED TAKEOFF,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357719,2015,1,6,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,UNKBS,UNKNOWN SMALL BIRD,1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357683,2015,1,6,BUS,BUSINESS,C-560,A,226,45,1,31,1,2,D,5,5,,,KHEF,MANASSAS REGNL ARPT/HARRY P. DAVIS FIELD,VA,AEA,Y,LANDING ROLL,DUSK,NONE,0,,0,N5111,KILLDEER,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357685,2015,1,6,PVT,PRIVATELY OWNED,LIGHT-SPORT,A,,,,,,,,,,,,KORL,EXECUTIVE ARPT,FL,ASO,Y,APPROACH,NIGHT,NONE,900,90,,UNKBS,UNKNOWN SMALL BIRD,1,OTHER,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
357684,2015,1,6,BUS,BUSINESS,DA-2000,A,300,12,3,31,14,2,D,5,5,,,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,AWP,Y,APPROACH,NIGHT,NONE,60,135,0,O2205,MOURNING DOVE,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
357682,2015,1,6,AAL,AMERICAN AIRLINES,B-737-800,A,148,43,4,10,1,2,D,1,1,,,KDEN,DENVER INTL AIRPORT,CO,ANM,N,TAKEOFF RUN,NIGHT,NONE,0,152,0,R2203,GREAT HORNED OWL,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
357718,2015,1,6,SKW,SKYWEST AIRLINES,EMB-120,A,332,11,3,31,10,2,C,4,4,,,KLAX,LOS ANGELES INTL,CA,AWP,Y,TAKEOFF RUN,DAY,NONE,0,,0,UNKBS,UNKNOWN SMALL BIRD,1,PRECAUTIONARY LANDING,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357488,2015,1,6,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KHSV,HUNTSVILLE INTL ARPT-CARL T JONES FIELD,AL,ASO,,,,,,,0,YI005,BARN SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357489,2015,1,6,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KMFE,MC ALLEN MILLER INTL,TX,ASW,,,,,,,0,N5111,KILLDEER,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357395,2015,1,6,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHNL,HONOLULU INTL ARPT,HI,AWP,,,,,,,0,O2212,ZEBRA DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357487,2015,1,6,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KFTG,FRONT RANGE ARPT,CO,ANM,,,,,,,0,YH004,HORNED LARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357435,2015,1,6,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDAB,DAYTONA BEACH INTL,FL,ASO,,,,,,,0,O2205,MOURNING DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366092,2015,1,6,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,ASO,,,,,,,0,K5114,AMERICAN KESTREL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17808,2015,1,6,MIL,MILITARY,C-135,A,148,,,,,,,,,,,KMEI,KEY FLD,MS,ASO,,TAKEOFF RUN,,,0,,,O2205,MOURNING DOVE,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17807,2015,1,6,MIL,MILITARY,C-130,A,561,12,4,,,4,C,4,4,4,4,KBYH,ARKANSAS INTERNATIONAL ARPT,AR,ASW,,APPROACH,,,,,,J21,DUCK,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357394,2015,1,6,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KSEA,SEATTLE-TACOMA INTL,WA,ANM,,,,,,,0,R1101,BARN OWL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357721,2015,1,7,ATN,AIR TRANSPORT INTL,B-757-200,A,148,26,4,34,40,2,D,1,1,,,KPDX,PORTLAND INTL (OR),OR,ANM,Y,CLIMB,NIGHT,NONE,972,180,,J2104,NORTHERN PINTAIL,10-Feb,ENGINE SHUT DOWN,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357722,2015,1,7,BUS,BUSINESS,PA-28,A,729,23,1,7,10,1,A,7,,,,ZZZZ,UNKNOWN,,,,EN ROUTE,DAY,NONE,800,90,,UNKBM,UNKNOWN MEDIUM BIRD,1,PRECAUTIONARY LANDING,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357723,2015,1,7,BUS,BUSINESS,DA-900,A,300,11,3,19,1,3,D,5,6,5,,KAPF,NAPLES MUNICIPAL,FL,ASO,,TAKEOFF RUN,DAY,NONE,0,110,0,I11,HERONS,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
357724,2015,1,7,ENY,ENVOY AIR,EMB-145,A,332,14,3,1,10,2,D,5,5,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,N,CLIMB,DUSK,NONE,5,160,0,ZT000,MEADOWLARK,11-100,NONE,,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
357725,2015,1,7,SWA,SOUTHWEST AIRLINES,B-737-800,A,148,43,4,10,1,2,D,1,1,,,KHOU,WILLIAM P HOBBY ARPT,TX,ASW,N,TAKEOFF RUN,DUSK,NONE,0,130,0,O2205,MOURNING DOVE,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357726,2015,1,7,BUS,BUSINESS,HAWKER 800,A,168,8,3,19,1,2,D,5,5,,,KRST,ROCHESTER INTL,MN,AGL,N,CLIMB,DAY,NONE,600,,,J2212,CACKLING GOOSE,10-Feb,ENGINE SHUT DOWN,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
357531,2015,1,7,AAL,AMERICAN AIRLINES,MD-83,A,583,37,4,34,10,2,D,5,5,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,CLIMB,DUSK,,,,0,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357397,2015,1,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KBLI,BELLINGHAM INTL,WA,ANM,,,,,,,0,NE139,GLAUCOUS GULL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357398,2015,1,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDAY,JAMES M COX DAYTON INTL,OH,AGL,,,,,,,0,O2111,ROCK PIGEON,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357774,2015,1,7,FDX,FEDEX EXPRESS,DC-10-30,A,583,25,4,22,7,3,D,1,6,1,,KSLC,SALT LAKE CITY INTL,UT,ANM,,CLIMB,NIGHT,,1000,180,,NE1,GULL,10-Feb,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
357399,2015,1,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KRIC,RICHMOND INTL,VA,AEA,,,,,,,0,1F11,COYOTE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357396,2015,1,7,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,ASO,,,,,,,0,Z6007,AMERICAN ROBIN,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357532,2015,1,8,ASH,MESA AIRLINES,EMB-190,A,332,,4,22,4,2,D,1,1,,,KSAT,SAN ANTONIO INTL,TX,ASW,,LANDING ROLL,DAY,,0,,0,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357400,2015,1,8,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KEVV,EVANSVILLE REGIONAL,IN,AGL,,,,,,,0,O2205,MOURNING DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357401,2015,1,8,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDEN,DENVER INTL AIRPORT,CO,ANM,,,,,,,0,K3302,RED-TAILED HAWK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357533,2015,1,8,SKW,SKYWEST AIRLINES,CRJ100/200,A,188,10,3,22,4,2,D,5,5,,,KSLC,SALT LAKE CITY INTL,UT,ANM,,CLIMB,DAY,,,,0,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357731,2015,1,8,AWE,US AIRWAYS,A-320,A,04A,3,4,23,1,2,D,1,1,,,KPHX,PHOENIX SKY HARBOR INTL ARPT,AZ,AWP,,APPROACH,DAY,NONE,,,,UNKB,UNKNOWN BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357727,2015,1,8,AAL,AMERICAN AIRLINES,MD-83,A,583,37,4,34,10,2,D,5,5,,,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,AWP,N,CLIMB,NIGHT,NONE,1500,,1,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
357728,2015,1,8,BUG,MOKULELE AIRLINES,C-208,A,226,42,2,31,4,1,C,7,,,,PHJH,KAPALUA ARPT,HI,AWP,Y,LANDING ROLL,DAY,NONE,0,,0,N5122,PACIFIC GOLDEN-PLOVER,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357729,2015,1,8,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KRSW,SOUTHWEST FLORIDA INTL ARPT,FL,ASO,Y,APPROACH,DAY,NONE,300,140,,YI010,TREE SWALLOW,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357730,2015,1,8,AWE,US AIRWAYS,B-757-200,A,148,26,4,37,37,2,D,1,1,,,TJSJ,LUIS MUNOZ MARIN INTL,PR,ASO,Y,LANDING ROLL,,NONE,0,,0,K5114,AMERICAN KESTREL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357534,2015,1,9,ASH,MESA AIRLINES,EMB-170,A,332,,4,22,4,2,D,1,1,,,KAUS,AUSTIN-BERGSTROM INTL,TX,ASW,,APPROACH,DAY,,,,,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357740,2015,1,9,AWE,US AIRWAYS,A-320,A,04A,3,4,23,1,2,D,1,1,,,KPHL,PHILADELPHIA INTL,PA,AEA,,APPROACH,NIGHT,NONE,1200,148,,UNKBL,UNKNOWN LARGE BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
357405,2015,1,9,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KROA,ROANOKE REGNL ARPT/WOODRUM FIELD,VA,AEA,,,,,,,0,O2205,MOURNING DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357404,2015,1,9,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KPHF,NEWPORT NEWS/WILLIAMSBURG INTL,VA,AEA,,,,,,,0,N5111,KILLDEER,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357403,2015,1,9,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KMTH,THE FLORIDA KEYS MARATHON,FL,ASO,,,,,,,0,K5114,AMERICAN KESTREL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357402,2015,1,9,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,,,,,,0,ZT000,MEADOWLARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357739,2015,1,9,UAL,UNITED AIRLINES,B-737-800,A,148,43,4,10,1,2,D,1,1,,,KSMF,SACRAMENTO INTL,CA,AWP,Y,CLIMB,DAWN,FOG,700,220,,J2303,TUNDRA SWAN,10-Feb,ENGINE SHUT DOWN,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
357737,2015,1,9,SKW,SKYWEST AIRLINES,CRJ100/200,A,188,10,3,22,4,2,D,5,5,,,KSFO,SAN FRANCISCO INTL ARPT,CA,AWP,,APPROACH,NIGHT,NONE,150,140,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
357736,2015,1,9,BUS,BUSINESS,BRITISH AEROSPACE,A,168,0,,,,,,,,,,KYIP,WILLOW RUN ARPT,MI,AGL,,APPROACH,NIGHT,NONE,100,,,R2001,SNOWY OWL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357735,2015,1,9,BUS,BUSINESS,CIRRUS SR 20/22,A,275,1,1,13,10,1,A,7,,,,KLVK,LIVERMORE MUNICIPAL ARPT,CA,AWP,,APPROACH,DAY,,900,,0.5,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357734,2015,1,9,BUS,BUSINESS,CITATIONJET,A,226,49,2,46,1,2,D,5,5,,,KSMO,SANTA MONICA MUNICIPAL,CA,AWP,,TAKEOFF RUN,NIGHT,NONE,0,100,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357733,2015,1,9,AAL,AMERICAN AIRLINES,MD-83,A,583,37,4,34,10,2,D,5,5,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,Y,TAKEOFF RUN,DAY,NONE,0,,0,ZT000,MEADOWLARK,10-Feb,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357732,2015,1,9,AAL,AMERICAN AIRLINES,B-737-800,A,148,43,4,10,1,2,D,1,1,,,KJFK,JOHN F KENNEDY INTL,NY,AEA,Y,LANDING ROLL,DAY,NONE,0,,0,YH004,HORNED LARK,10-Feb,NONE,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
357743,2015,1,10,HAL,HAWAIIAN AIR,B-717-200,A,148,45,4,9,6,2,D,5,5,,,PHNL,HONOLULU INTL ARPT,HI,AWP,,APPROACH,DAY,NONE,30,135,0,ZY102,CHESTNUT MUNIA,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357744,2015,1,10,SKW,SKYWEST AIRLINES,CRJ900,A,188,17,4,22,4,2,D,5,5,,,KLGB,LONG BEACH-DAUGH FLD,CA,AWP,N,LANDING ROLL,DAY,,0,,0,ZT002,WESTERN MEADOWLARK,10-Feb,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357745,2015,1,10,NKS,SPIRIT AIRLINES,A-319,A,04A,6,4,23,1,2,D,1,1,,,KMYR,MYRTLE BEACH INTL,SC,ASO,N,LANDING ROLL,DAY,NONE,0,110,0,ZT001,EASTERN MEADOWLARK,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357535,2015,1,10,SKW,SKYWEST AIRLINES,CRJ700,A,188,16,4,22,4,2,D,5,5,,,KDEN,DENVER INTL AIRPORT,CO,ANM,,APPROACH,DAY,,900,,,UNKB,UNKNOWN BIRD,10-Feb,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357742,2015,1,10,ENY,ENVOY AIR,EMB-145,A,332,14,3,1,10,2,D,5,5,,,KTOL,TOLEDO EXPRESS ARPT,OH,AGL,Y,TAKEOFF RUN,DAY,NONE,0,125,0,YL001,EUROPEAN STARLING,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357741,2015,1,10,AAL,AMERICAN AIRLINES,MD-82,A,583,37,4,34,10,2,D,5,5,,,KMFE,MC ALLEN MILLER INTL,TX,ASW,,TAKEOFF RUN,DAY,NONE,0,140,0,ZT001,EASTERN MEADOWLARK,10-Feb,NONE,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357407,2015,1,11,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KIDA,IDAHO FALLS REGIONAL ARPT,ID,ANM,,,,,,,0,YH004,HORNED LARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357751,2015,1,11,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KOAK,METRO OAKLAND INTL,CA,AWP,Y,TAXI,NIGHT,NONE,0,12,0,1A1,VIRGINIA OPOSSUM,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
357754,2015,1,11,AWE,US AIRWAYS,A-319,A,04A,6,4,10,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,Z6007,AMERICAN ROBIN,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357753,2015,1,11,AWE,US AIRWAYS,A-319,A,04A,6,4,10,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,ZD102,CEDAR WAXWING,1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357752,2015,1,11,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KTUL,TULSA INTL,OK,ASW,,TAKEOFF RUN,DAY,NONE,0,,0,K3302,RED-TAILED HAWK,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357750,2015,1,11,SKW,SKYWEST AIRLINES,CRJ900,A,188,17,4,22,4,2,D,5,5,,,KSBA,SANTA BARBARA MUNICIPAL,CA,AWP,N,CLIMB,DAY,NONE,,,,NE121,CALIFORNIA GULL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357748,2015,1,11,ENY,ENVOY AIR,EMB-145,A,332,14,3,1,10,2,D,5,5,,,ZZZZ,UNKNOWN,,,,,,,,,,K5114,AMERICAN KESTREL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357747,2015,1,11,AAL,AMERICAN AIRLINES,MD-82,A,583,37,4,34,10,2,D,5,5,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,Y,LANDING ROLL,DAY,RAIN,0,,0,ZT000,MEADOWLARK,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357746,2015,1,11,ASA,ALASKA AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,AWP,Y,APPROACH,DAY,FOG,400,,,NE101,HERRING GULL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357749,2015,1,11,PHM,PHI INC,BELL-407,B,128,11,2,1,1,1,F,6,,,,ZZZZ,UNKNOWN,,,N,EN ROUTE,DAY,NONE,500,115,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357408,2015,1,11,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KSBA,SANTA BARBARA MUNICIPAL,CA,AWP,,,,,,,0,N6103,WHIMBREL,10-Feb,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357409,2015,1,11,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHNL,HONOLULU INTL ARPT,HI,AWP,,,,,,,0,O2212,ZEBRA DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357406,2015,1,11,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KGRB,AUSTIN STRAUBEL INTL,WI,AGL,,,,,,,0,ZX202,SNOW BUNTING,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357758,2015,1,12,AWE,US AIRWAYS,A-321,A,04A,7,4,47,,2,D,1,1,,,KPHX,PHOENIX SKY HARBOR INTL ARPT,AZ,AWP,,APPROACH,DAY,,,,,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357410,2015,1,12,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,ASO,,,,,,,0,ZT101,RED-WINGED BLACKBIRD,10-Feb,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357490,2015,1,12,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KMCO,ORLANDO INTL,FL,ASO,,,,,,,0,N5111,KILLDEER,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357411,2015,1,12,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KEVV,EVANSVILLE REGIONAL,IN,AGL,,,,,,,0,ZT001,EASTERN MEADOWLARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357412,2015,1,12,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KFLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,ASO,,,,,,,0,K5114,AMERICAN KESTREL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357413,2015,1,12,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KOAK,METRO OAKLAND INTL,CA,AWP,,,,,,,0,ZX3,SPARROW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357755,2015,1,12,DAL,DELTA AIR LINES,A-320,A,04A,3,4,10,1,2,D,1,1,,,KSAN,SAN DIEGO INTL,CA,AWP,N,APPROACH,DAY,NONE,10,150,0,O2111,ROCK PIGEON,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
